0.013181846588850021,1
0.030672799795866013,1
0.03748580813407898,1
0.014681166037917137,1
0.00765578169375658,1
0.005361232906579971,1
0.015512116253376007,1
0.08394800126552582,1
0.0018853300716727972,1
0.029831262305378914,1
0.007565688341856003,1
0.14929284155368805,1
0.017704781144857407,1
0.04829982668161392,1
0.049929309636354446,1
0.013118785806000233,1
0.005875707603991032,1
0.008146941661834717,1
0.01960647851228714,1
0.007005423307418823,1
0.002169384155422449,1
0.01623380556702614,1
0.015280339866876602,1
0.01910613290965557,1
0.06251487135887146,1
0.013894239440560341,1
0.03639949858188629,1
0.008604473434388638,1
0.0049768784083426,1
0.006114923395216465,1
0.03218824416399002,1
0.008117139339447021,1
0.011823930777609348,1
0.025827033445239067,1
0.009078145027160645,1
0.012365092523396015,1
0.0052894651889801025,1
0.04553165286779404,1
0.00399730633944273,1
0.019299883395433426,1
0.06022768095135689,1
0.017341524362564087,1
0.024078678339719772,1
0.0167841799557209,1
0.14654257893562317,1
0.01514913234859705,1
0.01000629086047411,1
0.012997555546462536,1
0.05104164779186249,1
0.00783353578299284,1
0.04215271398425102,1
0.02987588196992874,1
0.00955630000680685,1
0.004538353066891432,1
0.02008877880871296,1
0.012209532782435417,1
0.017160337418317795,1
0.027020566165447235,1
0.011672807857394218,1
0.04209302365779877,1
0.03885578364133835,1
0.010968496091663837,1
0.030350128188729286,1
0.012898733839392662,1
0.016143662855029106,1
0.019577335566282272,1
0.09689002484083176,1
0.008855986408889294,1
0.007778733037412167,1
0.005052218679338694,1
0.0025517772883176804,1
0.012254947796463966,1
0.011624175123870373,1
0.023856783285737038,1
0.018898874521255493,1
0.06822773814201355,1
0.03767802193760872,1
0.03204925358295441,1
0.007793097291141748,1
0.04569154605269432,1
0.00969344936311245,1
0.006320782005786896,1
0.006316346116364002,1
0.01640711911022663,1
0.008985443040728569,1
0.020457729697227478,1
0.054584406316280365,1
0.045383598655462265,1
0.01225890964269638,1
0.002741409931331873,1
0.03579489886760712,1
0.03179726377129555,1
0.026229796931147575,1
0.07144526392221451,1
0.01552781742066145,1
0.0203082412481308,1
0.009026709012687206,1
0.010961946099996567,1
0.03238878399133682,1
0.05721240118145943,1
0.016501231119036674,1
0.07425311207771301,1
0.0028445322532206774,1
0.029352616518735886,1
0.00802414957433939,1
0.020472703501582146,1
0.014027065597474575,1
0.00407383544370532,1
0.022023402154445648,1
0.030283236876130104,1
0.0567031130194664,1
0.014142988249659538,1
0.012560514733195305,1
0.03376462683081627,1
0.0025246902368962765,1
0.011958664283156395,1
0.005253271199762821,1
0.0031383787281811237,1
0.007981936447322369,1
0.04827132076025009,1
0.016134334728121758,1
0.008891919627785683,1
0.0026705628260970116,1
0.050471145659685135,1
0.005564290098845959,1
0.025695443153381348,1
0.003074304200708866,1
0.01971643604338169,1
0.040466126054525375,1
0.035807088017463684,1
0.025893360376358032,1
0.11880922317504883,1
0.04948994144797325,1
0.08081644028425217,1
0.17137974500656128,1
0.008878467604517937,1
0.022166598588228226,1
0.01370716467499733,1
0.01939772069454193,1
0.02914585918188095,1
0.04305294156074524,1
0.01307135820388794,1
0.05299904942512512,1
0.03278599679470062,1
0.11967610567808151,1
0.018339978531003,1
0.05852096155285835,1
0.020325640216469765,1
0.01076585054397583,1
0.003643555799499154,1
0.005932724568992853,1
0.007574122399091721,1
0.08660055696964264,1
0.02927986904978752,1
0.008253008127212524,1
0.012128685601055622,1
0.05331708490848541,1
0.006351133808493614,1
0.015318287536501884,1
0.0057602995075285435,1
0.015436197631061077,1
0.021925130859017372,1
0.01084254588931799,1
0.22158685326576233,1
0.0009857488330453634,1
0.02069791592657566,1
0.034512218087911606,1
0.002495035296306014,1
0.01806602068245411,1
0.026445606723427773,1
0.025110634043812752,1
0.02386261150240898,1
0.05467241629958153,1
0.013085860759019852,1
0.05929157882928848,1
0.0032006935216486454,1
0.003001817502081394,1
0.15289930999279022,1
0.003265633247792721,1
0.06360228359699249,1
0.008404148742556572,1
